Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
10283,MicroMessenger Client,1783,43048,0,2015-08-28 19:11:05.672423,1,2015-08-28 19:11:05.912993,1046,140.206.160.213,http://short.weixin.qq.com/cgi-bin/micromsg-bin/mmsnsadobjectdetail,10.167.79.59,Edge Cloud,5.24057,539.8267745684153
48691,,164,43011,1,2015-08-28 19:11:04.990444,1,2015-08-28 19:11:06.100374,572,221.130.179.36,,10.163.89.204,Mobile Device,1.0,736.0
48691,,164,43011,0,2015-08-28 19:11:06.340351,1,2015-08-28 19:11:06.707570,572,221.130.179.36,,10.163.89.204,Mobile Device,0.0,inf
48691,,164,43011,0,2015-08-28 19:11:06.940339,1,2015-08-28 19:11:07.297664,572,221.130.179.36,,10.163.89.204,Mobile Device,0.0,inf
10283,MicroMessenger Client,483,43048,0,2015-08-28 19:11:07.522891,1,2015-08-28 19:11:07.812871,1803,140.206.160.213,http://short.weixin.qq.com/cgi-bin/mmoc-bin/ad/exposure,10.167.79.59,Mobile Device,0.0,inf
48691,,164,43011,0,2015-08-28 19:11:07.550446,1,2015-08-28 19:11:07.910588,572,221.130.179.36,,10.163.89.204,Mobile Device,0.0,inf
48691,,164,43011,0,2015-08-28 19:11:08.150459,1,2015-08-28 19:11:08.520021,572,221.130.179.36,,10.163.89.204,Mobile Device,0.0,inf
20512,,109,43051,0,2015-08-28 19:11:08.656846,1,2015-08-28 19:11:08.659551,69,210.21.196.6,sdk.open.lbs.igexin.com,10.164.81.120,Edge Cloud,5.002705,35.58075081380973
48691,,164,43011,0,2015-08-28 19:11:08.760620,1,2015-08-28 19:11:09.130512,572,221.130.179.36,,10.163.89.204,Mobile Device,0.0,inf
48691,,164,43011,0,2015-08-28 19:11:09.360417,1,2015-08-28 19:11:09.719846,572,221.130.179.36,,10.163.89.204,Mobile Device,0.0,inf
10283,MicroMessenger Client,483,43048,0,2015-08-28 19:11:09.703075,1,2015-08-28 19:11:09.982981,1867,140.206.160.213,http://short.weixin.qq.com/cgi-bin/mmoc-bin/ad/exposure,10.167.79.59,Mobile Device,0.0,inf
48691,,60,43011,21,2015-08-28 19:10:49.011046,1,2015-08-28 19:11:10.149852,260,112.80.248.74,,10.163.89.204,Mobile Device,21.0,15.238095238095237
10753,,3940,43018,340,2015-08-28 19:05:29.509531,1,2015-08-28 19:11:10.247896,37696,58.251.61.174,,10.161.54.49,Mobile Device,340.0,122.45882352941176
48691,,164,43011,0,2015-08-28 19:11:09.959977,1,2015-08-28 19:11:10.329715,572,221.130.179.36,,10.163.89.204,Mobile Device,0.0,inf
48691,,118,43011,0,2015-08-28 19:11:10.860269,1,2015-08-28 19:11:10.864047,59,210.21.196.6,www.baidu.com,10.163.89.204,Edge Cloud,5.003778,35.373271955710266
48691,,164,43011,0,2015-08-28 19:11:10.560405,1,2015-08-28 19:11:10.920356,572,221.130.179.36,,10.163.89.204,Mobile Device,0.0,inf
48691,,164,43011,0,2015-08-28 19:11:11.159859,1,2015-08-28 19:11:11.567480,572,221.130.179.36,,10.163.89.204,Mobile Device,0.0,inf
10283,MicroMessenger Client,4784,43048,0,2015-08-28 19:11:11.563033,1,2015-08-28 19:11:11.903056,855,140.206.160.213,http://short.weixin.qq.com/cgi-bin/micromsg-bin/mmsnstimeline,10.167.79.59,Edge Cloud,5.340023,1055.987961100542
