Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
45732,,0,43014,0,2015-08-15 23:18:24.797955,1,2015-08-15 23:18:24.797955,40,17.143.160.95,,10.162.96.161,Mobile Device,0.0,inf
45732,,116,43014,0,2015-08-15 23:18:26.863501,1,2015-08-15 23:18:26.865742,68,210.21.196.6,time-ios.g.aaplimg.com,10.162.96.161,Edge Cloud,5.002241,36.7835136291914
51582,,1374,43051,1976,2015-08-15 22:40:52.754069,1,2015-08-15 23:13:49.449929,1686,58.251.61.174,,10.164.64.127,Mobile Device,1976.0,1.548582995951417
12041,,0,43043,10,2015-08-15 23:18:27.570600,1,2015-08-15 23:18:38.082883,190,54.255.252.84,,10.165.43.202,Mobile Device,10.0,19.0
40131,,402,43019,0,2015-08-15 23:18:46.182478,1,2015-08-15 23:18:46.202257,217,210.21.196.6,guzzoni.apple.com,10.162.64.58,Edge Cloud,5.019779,123.31220159293866
11191,,0,43011,0,2015-08-15 23:19:00.506521,1,2015-08-15 23:19:00.506521,174,17.143.161.91,,10.163.249.19,Mobile Device,0.0,inf
30453,,76,43023,0,2015-08-15 23:14:20.983922,1,2015-08-15 23:14:21.004485,76,17.253.84.125,,10.162.149.128,Mobile Device,0.0,inf
30453,,76,43023,0,2015-08-15 23:14:21.286486,1,2015-08-15 23:14:21.307821,76,17.253.84.251,,10.162.149.128,Mobile Device,0.0,inf
30453,,76,43023,0,2015-08-15 23:14:21.578481,1,2015-08-15 23:14:21.647379,76,17.253.72.243,,10.162.149.128,Mobile Device,0.0,inf
47082,,880,43041,8,2015-08-15 23:19:01.876689,1,2015-08-15 23:19:10.141000,388,17.110.228.31,,10.165.100.74,Edge Cloud,13.264311,95.59486354021706
18303,,22281,3184,16,2015-08-15 23:30:33.543920,2,2015-08-15 23:30:50.305801,3716,17.173.66.179,,10.163.89.6,Edge Cloud,21.761881,1194.6118076833525
18303,,4755,3184,12,2015-08-15 23:30:38.303169,2,2015-08-15 23:30:50.804324,2409,17.167.137.12,,10.163.89.6,Edge Cloud,17.501155,409.3444118402471
18303,,3329,3184,6,2015-08-15 23:30:44.005064,2,2015-08-15 23:30:50.884660,2021,17.167.137.12,,10.163.89.6,Edge Cloud,11.879596,450.35201533789535
18303,,432,3184,0,2015-08-15 23:30:50.884680,2,2015-08-15 23:31:02.867122,205,221.5.88.88,p19-buy.itunes.apple.com,10.163.89.6,Edge Cloud,16.982442,37.50932875260225
18303,,8378,3184,9,2015-08-15 23:30:44.044009,2,2015-08-15 23:30:53.405297,3139,17.173.66.179,,10.163.89.6,Edge Cloud,14.361288,801.9475690481244
45732,,0,43014,0,2015-08-15 23:30:54.960769,1,2015-08-15 23:30:54.960769,52,124.160.175.165,,10.162.96.161,Mobile Device,0.0,inf
40131,,310,43019,0,2015-08-15 23:30:56.753482,1,2015-08-15 23:30:56.760571,144,210.21.196.6,api.weather.com.edgekey.net,10.162.64.58,Edge Cloud,5.007089,90.67144602382743
14003,,0,43049,0,2015-08-15 23:30:57.018048,1,2015-08-15 23:30:57.018048,60,74.125.235.206,,10.164.210.211,Mobile Device,0.0,inf
40131,,8982,43019,0,2015-08-15 23:30:56.804481,1,2015-08-15 23:30:57.530546,2007,23.41.87.223,,10.162.64.58,Edge Cloud,5.726065,1919.1189761205994
40131,,4847,43019,0,2015-08-15 23:30:57.348534,1,2015-08-15 23:30:57.919193,1583,23.41.87.223,,10.162.64.58,Edge Cloud,5.570659,1154.262000240905
40131,,4719,43019,0,2015-08-15 23:30:57.548479,1,2015-08-15 23:30:58.114273,1583,23.41.87.223,,10.162.64.58,Edge Cloud,5.565794,1132.2733108699315
40131,,4783,43019,0,2015-08-15 23:30:58.097561,1,2015-08-15 23:30:58.659080,1583,23.41.87.223,,10.162.64.58,Edge Cloud,5.561519,1144.6513083925454
40131,,4639,43019,0,2015-08-15 23:30:58.652605,1,2015-08-15 23:30:59.219442,1583,23.41.87.223,,10.162.64.58,Edge Cloud,5.566837,1117.690350912017
40131,,7100,43019,2,2015-08-15 23:30:56.811509,1,2015-08-15 23:30:59.482681,1796,27.221.8.140,,10.162.64.58,Edge Cloud,7.671172,1159.6663456379285
40131,,4559,43019,0,2015-08-15 23:30:59.199628,1,2015-08-15 23:30:59.785518,1583,23.41.87.223,,10.162.64.58,Edge Cloud,5.58589,1099.5562032191826
