Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
643,,184,43018,0,2015-08-29 23:37:50.958401,1,2015-08-29 23:37:50.959615,62,210.21.196.6,mqtt.m.youku.com,10.166.232.95,Edge Cloud,5.001214,49.188057139726475
10081,,1078,43046,0,2015-08-29 23:37:55.857126,1,2015-08-29 23:37:55.924489,530,210.21.196.6,api.smoot-apple.com.akadns.net,10.164.61.177,Edge Cloud,5.067363,317.32480976792067
10752,,960,43023,24,2015-08-29 23:37:31.889878,1,2015-08-29 23:37:56.790945,888,23.59.139.27,,10.163.168.22,Edge Cloud,29.901067,61.803814559527254
10081,,0,43046,0,2015-08-29 23:37:57.425177,1,2015-08-29 23:37:57.425177,40,17.143.161.146,,10.164.61.177,Mobile Device,0.0,inf
10642,,0,43018,0,2015-08-29 23:38:00.696653,1,2015-08-29 23:38:00.696653,174,17.143.160.94,,10.165.255.120,Mobile Device,0.0,inf
10111,,0,43053,19,2015-08-29 23:37:42.501993,1,2015-08-29 23:38:01.599577,748,17.143.161.151,,10.162.209.15,Mobile Device,19.0,39.36842105263158
50111,,570,43053,0,2015-08-29 23:38:01.718300,1,2015-08-29 23:38:01.941876,142,210.21.196.6,14-courier.push.apple.com,10.162.209.15,Edge Cloud,5.2235759999999996,136.3050906122549
50111,,216,43053,2,2015-08-29 23:38:02.976616,1,2015-08-29 23:38:05.226648,324,17.110.226.8,,10.162.209.15,Mobile Device,2.0,270.0
11703,,0,43043,0,2015-08-29 23:38:07.322542,1,2015-08-29 23:38:07.322542,40,112.80.255.53,,10.166.31.17,Mobile Device,0.0,inf
48001,,1138,43044,136,2015-08-29 23:35:53.008865,1,2015-08-29 23:38:09.058546,1676,140.207.135.31,,10.163.58.224,Mobile Device,136.0,20.691176470588236
48001,MicroMessenger Client,490,43044,0,2015-08-29 23:38:08.356845,1,2015-08-29 23:38:09.244365,802,140.206.160.213,http://short.weixin.qq.com/cgi-bin/micromsg-bin/reportkvcomm,10.163.58.224,Mobile Device,0.0,inf
48001,MicroMessenger Client,555,43044,0,2015-08-29 23:38:08.480906,1,2015-08-29 23:38:09.272400,733,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/newsync,10.163.58.224,Mobile Device,0.0,inf
48001,MicroMessenger Client,1484,43044,0,2015-08-29 23:38:09.726616,1,2015-08-29 23:38:10.029008,731,140.206.160.213,http://short.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.163.58.224,Edge Cloud,5.302392,417.7359953771807
11703,,0,43043,0,2015-08-29 23:38:14.432722,1,2015-08-29 23:38:14.432722,40,61.135.185.184,,10.166.31.17,Mobile Device,0.0,inf
11703,,0,43043,0,2015-08-29 23:38:14.432721,1,2015-08-29 23:38:14.432721,40,61.135.185.184,,10.166.31.17,Mobile Device,0.0,inf
11703,,0,43043,0,2015-08-29 23:38:14.437724,1,2015-08-29 23:38:14.437724,40,61.135.185.184,,10.166.31.17,Mobile Device,0.0,inf
30911,,75,43043,0,2015-08-29 23:38:14.530812,1,2015-08-29 23:38:14.935733,191,111.206.200.2,,10.161.13.22,Mobile Device,0.0,inf
48072,,0,43041,0,2015-08-29 23:38:15.791182,1,2015-08-29 23:38:15.791182,52,112.90.74.149,,10.166.86.85,Mobile Device,0.0,inf
11703,,0,43043,0,2015-08-29 23:38:17.003792,1,2015-08-29 23:38:17.003792,40,61.135.186.152,,10.166.31.17,Mobile Device,0.0,inf
11703,,0,43043,0,2015-08-29 23:38:17.003829,1,2015-08-29 23:38:17.003829,40,61.135.185.184,,10.166.31.17,Mobile Device,0.0,inf
11703,,0,43043,0,2015-08-29 23:38:17.011876,1,2015-08-29 23:38:17.011876,40,61.135.185.184,,10.166.31.17,Mobile Device,0.0,inf
11703,,0,43043,0,2015-08-29 23:38:17.011848,1,2015-08-29 23:38:17.011848,40,61.135.185.184,,10.166.31.17,Mobile Device,0.0,inf
11703,,0,43043,0,2015-08-29 23:38:17.011876,1,2015-08-29 23:38:17.011876,40,61.135.185.184,,10.166.31.17,Mobile Device,0.0,inf
11703,,0,43043,0,2015-08-29 23:38:17.011848,1,2015-08-29 23:38:17.011848,40,61.135.185.184,,10.166.31.17,Mobile Device,0.0,inf
643,,580,43018,811,2015-08-29 23:20:05.860827,1,2015-08-29 23:33:37.841425,1260,163.177.89.180,,10.166.232.95,Mobile Device,811.0,2.2688039457459928
11802,,0,43016,0,2015-08-29 23:38:19.497461,1,2015-08-29 23:38:19.497461,174,17.143.163.225,,10.161.214.164,Mobile Device,0.0,inf
11092,,178,43041,0,2015-08-29 23:38:23.384778,1,2015-08-29 23:38:23.983753,226,17.110.224.212,,10.164.63.19,Mobile Device,0.0,inf
11703,,0,43043,0,2015-08-29 23:38:24.694104,1,2015-08-29 23:38:24.694104,40,61.135.185.184,,10.166.31.17,Mobile Device,0.0,inf
11703,,0,43043,0,2015-08-29 23:38:24.694184,1,2015-08-29 23:38:24.694184,40,61.135.185.184,,10.166.31.17,Mobile Device,0.0,inf
11703,,0,43043,0,2015-08-29 23:38:24.694140,1,2015-08-29 23:38:24.694140,40,61.135.185.184,,10.166.31.17,Mobile Device,0.0,inf
11703,,0,43043,0,2015-08-29 23:38:24.694185,1,2015-08-29 23:38:24.694185,40,61.135.185.184,,10.166.31.17,Mobile Device,0.0,inf
10642,,0,43018,0,2015-08-29 23:38:25.610388,1,2015-08-29 23:38:25.610388,174,17.143.160.94,,10.165.255.120,Mobile Device,0.0,inf
45351,,107,43064,0,2015-08-29 23:38:28.907359,1,2015-08-29 23:38:28.908565,62,210.21.196.6,mtalk.google.com,10.163.223.225,Edge Cloud,5.001206,33.791849405923294
45351,,0,43064,16,2015-08-29 23:38:29.087301,1,2015-08-29 23:38:45.939959,300,74.125.68.188,,10.163.223.225,Mobile Device,16.0,18.75
10752,,10142,43023,3,2015-08-29 23:38:27.175309,1,2015-08-29 23:38:30.700138,7357,17.154.66.154,,10.163.168.22,Edge Cloud,8.524829,2052.7097962903417
50771,,0,43046,69,2015-08-29 23:38:33.767858,1,2015-08-29 23:39:09.088043,1366,221.5.88.88,iphonesubmissions.apple.com,10.160.198.75,Mobile Device,69.0,19.797101449275363
