Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
41571,,0,43062,0,2015-08-20 23:38:06.022553,1,2015-08-20 23:38:06.022553,56,210.21.196.6,,10.161.67.133,Mobile Device,0.0,inf
30163,,0,43061,0,2015-08-20 23:37:56.493051,1,2015-08-20 23:37:56.493051,174,17.110.224.152,,10.162.163.33,Mobile Device,0.0,inf
14582,MicroMessenger Client,12259,43013,0,2015-08-20 23:38:00.678229,1,2015-08-20 23:38:01.009228,2105,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/batchgetheadimg,10.163.204.154,Edge Cloud,5.330999,2694.429318032136
10673,,0,43050,0,2015-08-20 23:38:04.813006,1,2015-08-20 23:38:04.813006,52,112.64.17.133,,10.161.131.70,Mobile Device,0.0,inf
21361,,0,43019,0,2015-08-20 23:38:05.529573,1,2015-08-20 23:38:05.529573,174,17.110.226.165,,10.163.83.10,Mobile Device,0.0,inf
41571,,0,43062,0,2015-08-20 23:38:05.942594,1,2015-08-20 23:38:05.942594,174,17.143.162.27,,10.161.67.133,Mobile Device,0.0,inf
41571,,802,43062,0,2015-08-20 23:38:05.942639,1,2015-08-20 23:38:30.065187,252,210.21.196.6,time-ios.apple.com,10.161.67.133,Edge Cloud,29.122548,36.1918881548414
12151,,632,43064,0,2015-08-20 23:38:08.281919,1,2015-08-20 23:38:08.285140,316,210.21.196.6,paike.video.sina.com.cn,10.161.238.118,Edge Cloud,5.003221,189.47793831213932
14582,,24128,43013,65,2015-08-20 23:37:04.216578,1,2015-08-20 23:38:09.771096,1618,163.177.90.197,http://163.177.90.197/tmpconnect,10.163.204.154,Edge Cloud,70.554518,364.90930318594195
12151,,0,43064,0,2015-08-20 23:38:10.366884,1,2015-08-20 23:38:10.366884,64,17.167.192.152,,10.161.238.118,Mobile Device,0.0,inf
11582,,1417,43018,0,2015-08-20 23:38:11.339068,1,2015-08-20 23:38:11.551789,1244,122.13.85.23,http://vs13.gzcu.u3.ucweb.com:8080/?ucid=1309-2842657622-55c61888,10.166.18.252,Edge Cloud,5.212721,510.4819536668085
291,,0,43046,0,2015-08-20 23:38:12.530573,1,2015-08-20 23:38:12.530573,174,17.110.224.88,,10.161.58.229,Mobile Device,0.0,inf
291,,285,43046,0,2015-08-20 23:38:12.540489,1,2015-08-20 23:38:12.541860,71,210.21.196.6,48-courier.push.apple.com,10.161.58.229,Edge Cloud,5.001371,71.18048231175013
10673,,0,43050,0,2015-08-20 23:38:12.609111,1,2015-08-20 23:38:12.609111,40,140.207.123.162,,10.161.131.70,Mobile Device,0.0,inf
291,,0,43046,0,2015-08-20 23:38:13.670676,1,2015-08-20 23:38:13.670676,64,17.143.164.82,,10.161.58.229,Mobile Device,0.0,inf
11582,,860,43018,2309,2015-08-20 23:00:10.179502,1,2015-08-20 23:38:39.298290,1044,140.205.203.73,,10.166.18.252,Mobile Device,2309.0,0.8245993936769164
11991,,104,43064,0,2015-08-20 23:38:18.469323,1,2015-08-20 23:38:19.329516,208,17.167.192.128,,10.161.238.118,Mobile Device,0.0,inf
11991,,260,43064,1,2015-08-20 23:38:18.029349,1,2015-08-20 23:38:19.349517,520,17.167.192.151,,10.161.238.118,Mobile Device,1.0,780.0
11991,,208,43064,1,2015-08-20 23:38:18.069364,1,2015-08-20 23:38:19.349551,416,17.167.192.176,,10.161.238.118,Mobile Device,1.0,624.0
11991,,208,43064,1,2015-08-20 23:38:17.789745,1,2015-08-20 23:38:19.349484,544,17.167.194.120,,10.161.238.118,Mobile Device,1.0,752.0
11991,,156,43064,1,2015-08-20 23:38:18.309396,1,2015-08-20 23:38:19.349514,312,17.167.194.148,,10.161.238.118,Mobile Device,1.0,468.0
11991,,260,43064,1,2015-08-20 23:38:17.869388,1,2015-08-20 23:38:19.369549,584,17.167.194.123,,10.161.238.118,Mobile Device,1.0,844.0
12151,,5041,43064,8,2015-08-20 23:38:10.659878,1,2015-08-20 23:38:19.449825,1201,17.167.194.149,,10.161.238.118,Edge Cloud,13.789947,452.6485852338664
11991,,52,43064,1,2015-08-20 23:38:18.429340,1,2015-08-20 23:38:19.449825,232,17.167.192.152,,10.161.238.118,Mobile Device,1.0,284.0
