Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
50033,,322,43053,0,2015-08-19 23:17:38.913178,1,2015-08-19 23:17:52.568359,196,210.21.196.6,api.mobile.youku.com,10.164.185.13,Edge Cloud,18.655181,27.76708518668353
10611,,0,43023,6,2015-08-19 23:17:45.164986,1,2015-08-19 23:17:51.331806,276,54.255.253.194,,10.164.86.79,Mobile Device,6.0,46.0
7693,,0,2184,0,2015-08-19 23:17:45.427900,2,2015-08-19 23:17:45.427900,68,14.17.52.136,,10.151.17.34,Mobile Device,0.0,inf
7693,,0,2184,0,2015-08-19 23:17:48.368667,2,2015-08-19 23:17:48.368667,42,202.108.23.105,,10.151.17.34,Mobile Device,0.0,inf
14491,,2218,43055,0,2015-08-19 23:17:51.081038,1,2015-08-19 23:18:10.532829,1266,210.21.196.6,gs-loc.apple.com,10.160.87.246,Edge Cloud,24.451791,142.48445032104192
17593,,60,5182,0,2015-08-19 23:17:52.705311,2,2015-08-19 23:17:53.225312,112,202.91.239.140,,10.165.27.106,Mobile Device,0.0,inf
46001,,0,43022,55,2015-08-19 23:17:02.308485,1,2015-08-19 23:17:57.964160,696,17.110.228.210,,10.160.167.4,Mobile Device,55.0,12.654545454545454
10091,,0,43025,0,2015-08-19 23:18:10.547877,1,2015-08-19 23:18:10.547877,112,221.5.88.88,,10.160.87.246,Mobile Device,0.0,inf
10091,,0,43025,0,2015-08-19 23:18:10.597763,1,2015-08-19 23:18:10.607374,112,210.21.196.6,,10.160.87.246,Mobile Device,0.0,inf
31763,,285,43028,0,2015-08-19 23:18:03.410875,1,2015-08-19 23:18:03.414826,71,210.21.196.6,46-courier.push.apple.com,10.163.170.106,Edge Cloud,5.003951,71.14378218331875
31763,,0,43028,0,2015-08-19 23:18:04.951012,1,2015-08-19 23:18:04.951012,64,17.172.232.94,,10.163.170.106,Mobile Device,0.0,inf
12041,,306,43049,0,2015-08-19 23:18:05.451857,1,2015-08-19 23:18:05.454218,66,210.21.196.6,gcn.happyelements.cn,10.164.75.29,Edge Cloud,5.002361,74.36488490134958
10611,,0,43023,17,2015-08-19 23:18:06.068040,1,2015-08-19 23:18:23.764585,184,54.255.253.194,,10.164.86.79,Mobile Device,17.0,10.823529411764707
