Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
10452,,0,43017,0,2015-08-17 23:16:52.958308,1,2015-08-17 23:16:52.958308,174,17.110.225.75,,10.163.162.250,Mobile Device,0.0,inf
11451,MicroMessenger Client,495,43041,0,2015-08-17 23:16:52.881956,1,2015-08-17 23:16:53.095901,765,112.90.77.171,http://hkextshort.weixin.qq.com/cgi-bin/micromsg-bin/statusnotify,10.162.231.151,Mobile Device,0.0,inf
11451,,4876,43041,2,2015-08-17 23:16:51.211356,1,2015-08-17 23:16:53.341365,1041,17.167.194.236,,10.162.231.151,Edge Cloud,7.130008999999999,829.8727252658448
11451,MicroMessenger Client,1362,43041,0,2015-08-17 23:16:53.102034,1,2015-08-17 23:16:53.345604,860,112.90.77.171,http://hkextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.162.231.151,Edge Cloud,5.24357,423.7570967871126
11451,WeChat/6.2.4.17 CFNetwork/711.3.18 Darwin/14.0.0,3995,43041,2,2015-08-17 23:16:51.611340,1,2015-08-17 23:16:53.911397,688,163.177.76.85,http://mmsns.qpic.cn/mmsns/UmmBibnEuJdfzJCFrbMYtthELcbTZRFDX8tASOM0tR7VgpWRhZV3vZmUucJgbo9YL8BoGBfpyn1E/150?tp=webp&length=1136&width=640,10.162.231.151,Edge Cloud,7.300057,641.5018403280961
11451,MicroMessenger Client,495,43041,0,2015-08-17 23:16:53.841347,1,2015-08-17 23:16:54.076426,765,112.90.77.171,http://hkextshort.weixin.qq.com/cgi-bin/micromsg-bin/statusnotify,10.162.231.151,Mobile Device,0.0,inf
11451,MicroMessenger Client,1362,43041,0,2015-08-17 23:16:54.101456,1,2015-08-17 23:16:54.376250,860,112.90.77.171,http://hkextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.162.231.151,Edge Cloud,5.274794,421.24867814743095
11451,MicroMessenger Client,495,43041,0,2015-08-17 23:16:55.631506,1,2015-08-17 23:16:55.876356,765,112.90.77.171,http://hkextshort.weixin.qq.com/cgi-bin/micromsg-bin/statusnotify,10.162.231.151,Mobile Device,0.0,inf
11451,MicroMessenger Client,1362,43041,0,2015-08-17 23:16:56.702038,1,2015-08-17 23:16:56.926974,860,112.90.77.171,http://hkextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.162.231.151,Edge Cloud,5.224936,425.2683669235375
11451,MicroMessenger Client,495,43041,0,2015-08-17 23:16:57.171547,1,2015-08-17 23:16:57.395888,765,112.90.77.171,http://hkextshort.weixin.qq.com/cgi-bin/micromsg-bin/statusnotify,10.162.231.151,Mobile Device,0.0,inf
11451,MicroMessenger Client,1362,43041,0,2015-08-17 23:16:57.401464,1,2015-08-17 23:16:57.715803,860,112.90.77.171,http://hkextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.162.231.151,Edge Cloud,5.314339,418.1140871893945
11451,MicroMessenger Client,495,43041,0,2015-08-17 23:16:58.991552,1,2015-08-17 23:16:59.275605,748,112.90.77.171,http://hkextshort.weixin.qq.com/cgi-bin/micromsg-bin/statusnotify,10.162.231.151,Mobile Device,0.0,inf
11451,MicroMessenger Client,1394,43041,0,2015-08-17 23:16:59.302179,1,2015-08-17 23:16:59.556574,860,112.90.77.171,http://hkextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.162.231.151,Edge Cloud,5.254395,428.9742206286357
11451,,5368,43041,7,2015-08-17 23:16:52.891472,1,2015-08-17 23:17:00.005061,1696,17.167.194.123,,10.162.231.151,Edge Cloud,12.113589000000001,583.1467453617586
11451,,52,43041,0,2015-08-17 23:17:00.741719,1,2015-08-17 23:17:01.221619,104,17.167.194.148,,10.162.231.151,Mobile Device,0.0,inf
10452,,0,43017,24,2015-08-17 23:16:37.692301,1,2015-08-17 23:17:02.259764,748,17.110.227.19,,10.163.162.250,Mobile Device,24.0,31.166666666666668
11451,,4876,43041,1,2015-08-17 23:17:00.461629,1,2015-08-17 23:17:02.281681,1041,17.167.194.120,,10.162.231.151,Edge Cloud,6.8200520000000004,867.5886928721364
