Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
10183,,2093,43058,2,2015-08-12 23:24:00.783974,1,2015-08-12 23:24:03.477025,3174,112.90.246.87,,10.161.198.86,Mobile Device,2.0,2633.5
10642,,278,43018,0,2015-08-12 23:24:04.043156,1,2015-08-12 23:24:18.756800,146,210.21.196.6,www.apple.com.edgekey.net,10.162.190.18,Edge Cloud,19.713644000000002,21.507946476054855
45491,,217,43041,0,2015-08-12 23:24:04.138412,1,2015-08-12 23:24:09.159569,121,210.21.196.6,api.edaijia.cn,10.161.147.156,Edge Cloud,10.021156999999999,33.72864031568411
45491,,4453,43041,0,2015-08-12 23:24:04.208444,1,2015-08-12 23:24:04.688437,812,42.121.254.201,http://api.edaijia.cn/rest/?app_ver=5.4.3&appkey=10000002&config_name_ary=&from=baidu&macaddress=12%3A34%3A56%3A78%3A9A%3ABC&method=c.config.get&model=HUAWEI+MT7-L09&os=android+4.4.2&sig=beab88bc9bf878ed7312bf06f15759e7&td_appcpa_channel=baidu&timestamp=2015-08-12+23%3A24%3A02&udid=10580188cc6a2fdf&ver=3,10.161.147.156,Edge Cloud,5.479993,960.7676506156121
45491,,1530,43041,25,2015-08-12 23:23:53.708046,1,2015-08-12 23:24:15.266722,1494,58.251.149.122,http://dstrategy.myapp.com/analytics/upload,10.161.147.156,Edge Cloud,26.558676,113.86109759387102
45491,,467,43041,10,2015-08-12 23:23:54.378018,1,2015-08-12 23:24:04.958421,955,58.251.149.122,http://dp.myapp.com/analytics/upload?rid=a8470ae98c58d3af,10.161.147.156,Mobile Device,10.0,142.2
46695,,0,43017,0,2015-08-12 23:24:05.978238,1,2015-08-12 23:24:05.978238,240,23.23.248.130,,10.160.197.182,Mobile Device,0.0,inf
45491,,561,43041,3,2015-08-12 23:24:05.008445,1,2015-08-12 23:24:08.328649,677,42.121.254.201,http://api.edaijia.cn/rest/?app_ver=5.4.3&appkey=10000002&from=baidu&macaddress=12%3A34%3A56%3A78%3A9A%3ABC&method=c.define.start&model=HUAWEI+MT7-L09&os=android+4.4.2&sig=0e4be2bc4fe122eb7a9e4fb96214b97c&td_appcpa_channel=baidu&timestamp=2015-08-12+23%3A24%3A03&udid=10580188cc6a2fdf&ver=3,10.161.147.156,Mobile Device,3.0,412.6666666666667
45491,,1470,43041,3,2015-08-12 23:24:04.638436,1,2015-08-12 23:24:08.328649,680,42.121.254.201,http://api.edaijia.cn/rest/?app_ver=5.4.3&appkey=10000002&from=baidu&macaddress=12%3A34%3A56%3A78%3A9A%3ABC&method=c.version.content&model=HUAWEI+MT7-L09&os=android+4.4.2&sig=b71458877efc3bd929d9443b5a3375b9&td_appcpa_channel=baidu&timestamp=2015-08-12+23%3A24%3A03&udid=10580188cc6a2fdf&ver=3,10.161.147.156,Edge Cloud,8.690213,247.40475290996895
32512,,720,43015,761,2015-08-12 23:11:27.296706,1,2015-08-12 23:24:08.666209,819,140.207.229.37,,10.163.75.58,Mobile Device,761.0,2.0223390275952693
45491,,1637,43041,1024,2015-08-12 23:07:24.789199,1,2015-08-12 23:24:29.288925,2008,110.76.19.13,,10.161.147.156,Mobile Device,1024.0,3.5595703125
45491,,805,43041,0,2015-08-12 23:24:09.638269,1,2015-08-12 23:24:10.351396,3026,140.205.142.13,http://ynuf.alipay.com/m/um.htm?c=%7B%22service%22%3A%22com.taobao.tdp%22%2C%22timestamp%22%3A%221439393047956%22%2C%22app%22%3A%2221792629%22%2C%22os%22%3A%22android%22%2C%22payload%22%3A%22vGP0EsDiW7lRNIhO3vV6uvSMp0QudmHUCniJ59Xmm438dcw8QAyrKJCmqeWGhe%2B38AukJ7MZN0qIGPSukIY%5C%2FNVIfnDnvKOwsaeo3DjAIRuJYbSXk4q0tDoWEqd5Bm%5C%2FySnB4GIjKzbAQHt0mBmKbOQ5wdXS2u4mFzXf8F4n1BFMu61lYTIYTc3TAYt47eed0VJplt%2Bw8UiuAcvP4zbXuk94XlgXGHB0a6t7VYM69FmKqs6rpfbyXWKBHmztu3cOist4vgwg2v1vv8CG3Uqh8avMFWgbYELdHEGxcnLi1s8hQN2u5ITrSIxrFQr5G6r48Sda5SnAHjJPFIFP0KhDEoK%2BSqwGLA6fw0ZEFivuojRbMEBuziTW9RMJX8Qn6KIeh6qT7qRyJ5W4NiXo%2Bt13byu9dAWpYt43opRx07b0jefKKCaHOdNYSnOktMuH2KSMzc5eEaBB1cEuMVpjDxK6BJwbkHZYD2xLkjijVJbkOP%2BwIx9%5C%2FOp7Sdynkz51%5C%2F0orABCjDTHFZ7Z0NpppHBBjENpykljS3o%5C%2FSlVApHXRbfz2kHGLidQMWtcfUitFdk69LDIRB1ucgxgkm7QCwuY6BkZMGOt%2B63tPKST5Yj2LiVCUvPish%5C%2Fobr2tquEPtAOqn9wi8IyeubE2tr4jWPTwAPNJ5vHyPF%2BUBoGOPCKMnKZTfK2i%2BY5eP59jdrd%2B7uoqkToMBqiZ9YQzdHE5BVO%5C%2F93BD9XCVidGUNE%5C%2F%5C%2Fw%5C%2FMeF6QliScSoy2dxCil5YCnJ8Qufl,10.161.147.156,Mobile Device,0.0,inf
45491,,467,43041,16,2015-08-12 23:23:58.348235,1,2015-08-12 23:24:15.306697,931,58.251.149.122,http://dp.myapp.com/analytics/upload?rid=2a0df3d940a52ecb,10.161.147.156,Mobile Device,16.0,87.375
46695,,1858,43017,13,2015-08-12 23:24:15.571610,1,2015-08-12 23:24:28.932061,918,17.110.224.74,,10.160.197.182,Edge Cloud,18.360450999999998,151.19454309700782
32512,,137,43015,0,2015-08-12 23:24:15.630673,1,2015-08-12 23:24:15.633251,59,210.21.196.6,wng.ctrip.com,10.163.75.58,Edge Cloud,5.002578,39.17979889568939
22061,,15202,43046,19,2015-08-12 23:24:17.290597,1,2015-08-12 23:24:37.209300,8158,17.110.224.200,,10.164.121.63,Edge Cloud,24.918703,937.4484699303972
45491,,0,43041,15,2015-08-12 23:24:18.168548,1,2015-08-12 23:24:33.169069,300,216.58.221.68,,10.161.147.156,Mobile Device,15.0,20.0
30021,,1543,43023,973,2015-08-12 23:03:24.810765,1,2015-08-12 23:19:38.223555,1764,110.76.19.13,,10.162.255.144,Mobile Device,973.0,3.3987667009249742
22271,,206,43042,0,2015-08-12 23:19:37.321523,1,2015-08-12 23:19:38.261122,262,112.90.78.141,,10.162.10.248,Mobile Device,0.0,inf
30021,,5095,43023,0,2015-08-12 23:19:38.123242,1,2015-08-12 23:19:38.842562,2236,110.76.3.90,,10.162.255.144,Edge Cloud,5.71932,1281.7957379548618
10642,,60,43018,0,2015-08-12 23:24:19.035413,1,2015-08-12 23:24:19.524880,104,206.190.36.124,,10.162.190.18,Mobile Device,0.0,inf
45491,,128,43041,9,2015-08-12 23:24:20.648679,1,2015-08-12 23:24:29.729061,232,140.205.203.85,,10.161.147.156,Mobile Device,9.0,40.0
45491,QSpiderAndroid,864,43041,30,2015-08-12 23:23:50.708051,1,2015-08-12 23:24:21.288763,1416,120.132.34.26,http://client.qunar.com/ca?qrt=p_rtoken,10.161.147.156,Mobile Device,30.0,76.0
30592,,40,43050,0,2015-08-12 23:24:21.754524,1,2015-08-12 23:24:21.808302,88,58.83.207.36,,10.163.22.65,Mobile Device,0.0,inf
30592,,0,43050,0,2015-08-12 23:24:22.745889,1,2015-08-12 23:24:22.745889,60,74.125.130.188,,10.163.22.65,Mobile Device,0.0,inf
10642,,0,43018,0,2015-08-12 23:24:23.255673,1,2015-08-12 23:24:23.255673,174,17.143.163.32,,10.162.190.18,Mobile Device,0.0,inf
30592,,56,43050,0,2015-08-12 23:19:43.509052,1,2015-08-12 23:19:43.572894,144,60.28.217.190,,10.163.22.65,Mobile Device,0.0,inf
45491,,60,43041,0,2015-08-12 23:24:24.746982,1,2015-08-12 23:24:25.066892,112,202.91.239.142,,10.161.147.156,Mobile Device,0.0,inf
46695,,0,43017,0,2015-08-12 23:24:25.202755,1,2015-08-12 23:24:25.202755,40,140.206.160.213,,10.160.197.182,Mobile Device,0.0,inf
22271,,555,43042,5,2015-08-12 23:19:43.752083,1,2015-08-12 23:19:49.365726,1082,123.126.42.43,,10.162.10.248,Mobile Device,5.0,327.4
10121,,285,43010,0,2015-08-12 23:24:29.788668,1,2015-08-12 23:24:29.791161,71,210.21.196.6,41-courier.push.apple.com,10.162.105.103,Edge Cloud,5.002493,71.1645173716385
45491,Dalvik/1.6.0 (Linux; U; Android 4.4.2; HUAWEI MT7-L09 Build/HuaweiMT7-L09),351,43041,20,2015-08-12 23:24:09.698277,1,2015-08-12 23:24:30.488939,657,114.80.165.63,http://114.80.165.63/broker-service/api/batch,10.161.147.156,Mobile Device,20.0,50.4
10121,,0,43010,0,2015-08-12 23:24:34.569850,1,2015-08-12 23:24:34.569850,40,17.110.224.20,,10.162.105.103,Mobile Device,0.0,inf
10121,,0,43010,0,2015-08-12 23:24:36.428882,1,2015-08-12 23:24:36.428882,153,17.172.232.69,,10.162.105.103,Mobile Device,0.0,inf
22061,,12296,43046,19,2015-08-12 23:24:37.296975,1,2015-08-12 23:24:56.832640,5840,17.110.224.200,,10.164.121.63,Edge Cloud,24.535665,739.1688792620864
45491,,0,43041,15,2015-08-12 23:24:39.787246,1,2015-08-12 23:24:54.809601,300,216.58.221.68,,10.161.147.156,Mobile Device,15.0,20.0
10183,,596,43058,53,2015-08-12 23:33:04.693374,1,2015-08-12 23:33:58.036660,2454,112.90.74.148,,10.161.198.86,Mobile Device,53.0,57.54716981132076
45491,,99,43041,0,2015-08-12 23:33:58.475285,1,2015-08-12 23:33:58.478045,67,210.21.196.6,gw5.push.mcp.weibo.cn,10.161.147.156,Edge Cloud,5.00276,33.18168371059175
45491,,68,43041,0,2015-08-12 23:33:58.523289,1,2015-08-12 23:33:58.872645,120,140.207.123.162,,10.161.147.156,Mobile Device,0.0,inf
29221,,76,43041,0,2015-08-12 23:29:18.755015,1,2015-08-12 23:29:18.986483,76,17.253.84.253,,10.160.99.139,Mobile Device,0.0,inf
29221,,76,43041,0,2015-08-12 23:29:19.207019,1,2015-08-12 23:29:19.485995,76,17.253.84.251,,10.160.99.139,Mobile Device,0.0,inf
20512,,0,43010,0,2015-08-12 23:34:09.724267,1,2015-08-12 23:34:09.724267,28,8.8.8.8,,10.163.4.24,Mobile Device,0.0,inf
10642,,0,43018,0,2015-08-12 23:34:00.935577,1,2015-08-12 23:34:00.935577,52,124.161.24.171,,10.162.190.18,Mobile Device,0.0,inf
29221,,76,43041,2,2015-08-12 23:29:19.764471,1,2015-08-12 23:29:21.925126,152,17.253.72.241,,10.160.99.139,Mobile Device,2.0,114.0
10642,,0,43018,0,2015-08-12 23:34:02.869083,1,2015-08-12 23:34:02.869083,52,140.206.160.212,,10.162.190.18,Mobile Device,0.0,inf
48213,MicroMessenger Client,1346,43041,0,2015-08-12 23:34:03.484894,1,2015-08-12 23:34:03.661462,1316,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.160.71.71,Edge Cloud,5.176568,514.2403229321048
48213,,20232,43041,72,2015-08-12 23:32:51.523383,1,2015-08-12 23:34:04.407656,1532,163.177.90.198,http://163.177.90.198/download,10.160.71.71,Edge Cloud,77.884273,279.440240778777
48213,MicroMessenger Client,1346,43041,0,2015-08-12 23:34:05.576968,1,2015-08-12 23:34:05.741606,1316,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.160.71.71,Edge Cloud,5.164638,515.4281868351663
48213,MicroMessenger Client,1783,43041,0,2015-08-12 23:34:05.612000,1,2015-08-12 23:34:05.759585,1159,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/getemotiondesc,10.160.71.71,Edge Cloud,5.147585,571.5301447183484
13603,,0,43045,0,2015-08-12 23:34:05.866685,1,2015-08-12 23:34:05.866685,174,17.110.225.19,,10.164.121.123,Mobile Device,0.0,inf
13603,,4964,43045,51,2015-08-12 23:28:36.228778,1,2015-08-12 23:29:27.277573,6858,17.143.163.216,,10.164.121.123,Mobile Device,51.0,231.80392156862746
10471,,0,43041,0,2015-08-12 23:34:08.512446,1,2015-08-12 23:34:08.512446,174,17.143.160.91,,10.162.33.99,Mobile Device,0.0,inf
46695,,0,43017,0,2015-08-12 23:34:09.488433,1,2015-08-12 23:34:09.488433,174,17.143.163.148,,10.160.197.182,Mobile Device,0.0,inf
30592,,40,43050,0,2015-08-12 23:34:11.976094,1,2015-08-12 23:34:12.029894,88,58.83.207.36,,10.163.22.65,Mobile Device,0.0,inf
30573,Agoo-sdk-2.0,232,43046,8405,2015-08-12 21:14:30.696636,1,2015-08-12 23:34:36.108996,208,140.205.203.96,http://140.205.203.96:8031/m/21711551/170/AveAG9EQgrATEuvJ4Kna0t98DYhFPoI_bLG3Gq9v9Iwr?c=MHwxNXw3fO%2B%2Fve%2B%2Fve%2B%2Fve%2B%2FvQAAfDB8MXwwNDkwMDUwODY4fDA0OTAwNTA4MTJ8MXwx&s=MDQ5MDA1MDg2OXRNSDFQbklEVko2M2M5N2xYTnFicS9lWDR2bz0=,10.164.143.47,Edge Cloud,8410.41236,0.05231610308344025
10471,,0,43041,0,2015-08-12 23:34:18.310218,1,2015-08-12 23:34:18.310218,52,17.143.162.85,,10.162.33.99,Mobile Device,0.0,inf
30573,,304,43046,1,2015-08-12 23:29:38.927529,1,2015-08-12 23:29:40.589106,452,114.255.206.185,,10.164.143.47,Mobile Device,1.0,756.0
451,,0,43018,0,2015-08-12 23:34:24.931812,1,2015-08-12 23:34:24.931812,174,17.110.229.79,,10.164.85.166,Mobile Device,0.0,inf
10183,,171,43058,0,2015-08-12 23:34:27.317459,1,2015-08-12 23:34:27.320151,71,210.21.196.6,mesu.apple.com.akadns.net,10.161.198.86,Edge Cloud,5.002692,48.37395546237906
10183,,60,43058,0,2015-08-12 23:34:28.417968,1,2015-08-12 23:34:28.657868,104,104.71.131.54,,10.161.198.86,Mobile Device,0.0,inf
10183,,0,43058,0,2015-08-12 23:34:28.778047,1,2015-08-12 23:34:28.778047,52,112.90.74.148,,10.161.198.86,Mobile Device,0.0,inf
10183,MobileAsset/1.1,505,43058,2,2015-08-12 23:34:28.007963,1,2015-08-12 23:34:30.418005,600,104.71.131.56,http://mesu.apple.com/assets/com_apple_MobileAsset_Duet/com_apple_MobileAsset_Duet.xml,10.161.198.86,Mobile Device,2.0,552.5
46695,,402,43017,1,2015-08-12 23:34:31.086471,1,2015-08-12 23:34:33.084414,194,17.110.224.74,,10.160.197.182,Edge Cloud,6.997943,85.16788433401072
48213,,0,43041,0,2015-08-12 23:34:35.542892,1,2015-08-12 23:34:35.542892,158,17.110.228.159,,10.160.71.71,Mobile Device,0.0,inf
30592,,56,43050,0,2015-08-12 23:40:13.814168,1,2015-08-12 23:40:13.861416,144,60.28.195.120,,10.163.22.65,Mobile Device,0.0,inf
22271,,293,43042,383,2015-08-12 23:38:32.106098,1,2015-08-12 23:44:55.650993,543,220.181.118.113,,10.162.10.248,Mobile Device,383.0,2.1827676240208875
22271,,0,43042,8,2015-08-12 23:44:47.278964,1,2015-08-12 23:44:55.741629,312,163.177.90.121,,10.162.10.248,Mobile Device,8.0,39.0
22271,,44,43042,0,2015-08-12 23:44:55.608299,1,2015-08-12 23:44:56.071331,100,220.181.118.113,,10.162.10.248,Mobile Device,0.0,inf
22271,,40,43042,0,2015-08-12 23:44:56.343103,1,2015-08-12 23:44:56.391945,40,123.126.104.224,,10.162.10.248,Mobile Device,0.0,inf
22271,,147,43042,0,2015-08-12 23:44:56.401724,1,2015-08-12 23:44:56.402843,62,210.21.196.6,hot.vrs.sohu.com,10.162.10.248,Edge Cloud,5.001119,41.79064725314475
10183,MicroMessenger Client,543,43058,0,2015-08-12 23:44:56.906672,1,2015-08-12 23:44:57.361218,945,220.249.243.39,http://szminorshort.weixin.qq.com/cgi-bin/micromsg-bin/rtkvreport,10.161.198.86,Mobile Device,0.0,inf
22271,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),518,43042,1,2015-08-12 23:44:56.668369,1,2015-08-12 23:44:58.043320,536,123.126.104.224,http://hot.vrs.sohu.com:80/vrs_iplocate.action?cv=5.0.0&pt=5,10.162.10.248,Mobile Device,1.0,1054.0
21001,,52,43015,0,2015-08-12 23:44:59.818273,1,2015-08-12 23:45:00.101337,92,58.251.78.130,,10.160.240.119,Mobile Device,0.0,inf
20512,,28,43010,0,2015-08-12 23:45:09.849355,1,2015-08-12 23:45:10.108551,28,8.8.8.8,,10.163.4.24,Mobile Device,0.0,inf
10642,,739,43018,0,2015-08-12 23:45:11.852745,1,2015-08-12 23:45:23.343418,464,210.21.196.6,apple-mobile.query.yahooapis.com,10.162.190.18,Edge Cloud,16.490673,72.95032773980782
10121,,0,43010,0,2015-08-12 23:45:11.879294,1,2015-08-12 23:45:11.879294,153,17.143.163.225,,10.162.105.103,Mobile Device,0.0,inf
10642,,126,43018,0,2015-08-12 23:45:12.514789,1,2015-08-12 23:45:13.051802,226,17.143.162.92,,10.162.190.18,Mobile Device,0.0,inf
10183,,0,43058,0,2015-08-12 23:45:12.951486,1,2015-08-12 23:45:12.951486,52,112.90.74.148,,10.161.198.86,Mobile Device,0.0,inf
10642,,60,43018,0,2015-08-12 23:45:12.630805,1,2015-08-12 23:45:13.117211,104,206.190.36.124,,10.162.190.18,Mobile Device,0.0,inf
22413,,3891,43022,8,2015-08-12 23:40:28.789543,1,2015-08-12 23:40:37.149705,5875,17.143.163.18,,10.164.118.58,Mobile Device,8.0,1220.75
11724,,0,43011,0,2015-08-12 23:45:22.799919,1,2015-08-12 23:45:22.799919,40,17.143.162.223,,10.160.127.35,Mobile Device,0.0,inf
10642,MicroMessenger Client,602,43018,1,2015-08-12 23:45:23.160786,1,2015-08-12 23:45:24.241329,811,140.207.135.32,http://short.weixin.qq.com/cgi-bin/micromsg-bin/newsync,10.162.190.18,Mobile Device,1.0,1413.0
12281,,0,43023,0,2015-08-12 23:45:24.861246,1,2015-08-12 23:45:24.861246,52,124.160.175.165,,10.151.44.215,Mobile Device,0.0,inf
10642,MicroMessenger Client,423,43018,0,2015-08-12 23:45:28.609761,1,2015-08-12 23:45:28.881276,649,140.207.135.32,http://short.weixin.qq.com/cgi-bin/micromsg-bin/queryhaspasswd,10.162.190.18,Mobile Device,0.0,inf
10642,MicroMessenger Client,439,43018,0,2015-08-12 23:45:28.869081,1,2015-08-12 23:45:29.121491,641,140.207.135.32,http://short.weixin.qq.com/cgi-bin/micromsg-bin/logout,10.162.190.18,Mobile Device,0.0,inf
10642,,34670,43018,5,2015-08-12 23:45:23.918831,1,2015-08-12 23:45:29.389235,9537,17.173.66.103,,10.162.190.18,Edge Cloud,10.470404,4222.091143761024
10642,,681,43018,6,2015-08-12 23:45:23.048876,1,2015-08-12 23:45:29.449068,1273,140.207.135.31,,10.162.190.18,Mobile Device,6.0,325.6666666666667
46695,,752,43017,8,2015-08-12 23:45:29.924493,1,2015-08-12 23:45:38.398034,388,17.110.224.74,,10.160.197.182,Edge Cloud,13.473541,84.61027431467348
30592,,40,43050,0,2015-08-12 23:45:32.314509,1,2015-08-12 23:45:32.368323,88,58.83.207.36,,10.163.22.65,Mobile Device,0.0,inf
10121,,0,43010,0,2015-08-12 23:45:34.856849,1,2015-08-12 23:45:34.856849,153,17.143.163.225,,10.162.105.103,Mobile Device,0.0,inf
20512,,28,43010,0,2015-08-12 23:30:09.676666,1,2015-08-12 23:30:09.932869,28,8.8.8.8,,10.163.4.24,Mobile Device,0.0,inf
21001,,52,43015,0,2015-08-12 23:29:59.732504,1,2015-08-12 23:29:59.998984,92,58.251.78.130,,10.160.240.119,Mobile Device,0.0,inf
10321,,0,43051,0,2015-08-12 23:30:09.795906,1,2015-08-12 23:30:10.373928,194,54.255.253.214,,10.160.70.63,Mobile Device,0.0,inf
10183,,3569,43058,2,2015-08-12 23:30:08.482184,1,2015-08-12 23:30:11.256181,2056,112.90.246.87,,10.161.198.86,Edge Cloud,7.773997,723.5660111523069
10183,,3746,43058,2,2015-08-12 23:30:08.564044,1,2015-08-12 23:30:11.330156,2180,112.90.246.87,,10.161.198.86,Edge Cloud,7.766112,763.0587866875986
30592,,56,43050,0,2015-08-12 23:25:33.565519,1,2015-08-12 23:25:33.624014,144,60.28.217.190,,10.163.22.65,Mobile Device,0.0,inf
10201,,0,43013,0,2015-08-12 23:30:14.846174,1,2015-08-12 23:30:14.846174,211,17.143.164.85,,10.161.237.136,Mobile Device,0.0,inf
10183,,1919,43058,2,2015-08-12 23:30:12.882230,1,2015-08-12 23:30:15.070594,1713,112.90.246.87,,10.161.198.86,Edge Cloud,7.188364,505.2610023643767
10183,,4092,43058,2,2015-08-12 23:30:12.826200,1,2015-08-12 23:30:15.080304,2582,112.90.246.87,,10.161.198.86,Edge Cloud,7.254104,920.0309231849999
11641,,503,43011,0,2015-08-12 23:30:15.238003,1,2015-08-12 23:30:15.584774,142,210.21.196.6,init-p01st.push.apple.com,10.164.35.93,Edge Cloud,5.346771,120.63355621551773
22061,,14418,43046,19,2015-08-12 23:30:15.716579,1,2015-08-12 23:30:35.130828,7702,17.110.224.200,,10.164.121.63,Edge Cloud,24.414249,906.028278813737
45491,,501,43041,2,2015-08-12 23:25:33.390487,1,2015-08-12 23:25:36.004440,756,123.126.42.43,,10.161.147.156,Mobile Device,2.0,628.5
10183,,831,43058,2,2015-08-12 23:30:17.102372,1,2015-08-12 23:30:19.344437,1745,112.90.246.87,,10.161.198.86,Mobile Device,2.0,1288.0
10183,,2272,43058,2,2015-08-12 23:30:17.106352,1,2015-08-12 23:30:19.426402,1961,112.90.246.87,,10.161.198.86,Edge Cloud,7.32005,578.2747385605289
11641,,0,43011,6,2015-08-12 23:30:15.233974,1,2015-08-12 23:30:21.244220,226,17.143.161.214,,10.164.35.93,Mobile Device,6.0,37.666666666666664
10201,,0,43013,0,2015-08-12 23:30:32.526241,1,2015-08-12 23:30:32.526241,56,210.21.196.6,,10.161.237.136,Mobile Device,0.0,inf
48213,,0,43041,0,2015-08-12 23:30:24.235296,1,2015-08-12 23:30:24.235296,158,17.110.228.159,,10.160.71.71,Mobile Device,0.0,inf
10471,,0,43041,0,2015-08-12 23:30:28.263953,1,2015-08-12 23:30:28.263953,174,17.143.160.91,,10.162.33.99,Mobile Device,0.0,inf
10201,,780,43013,0,2015-08-12 23:30:31.918175,1,2015-08-12 23:30:32.387522,224,210.21.196.6,27-courier.push.apple.com,10.161.237.136,Edge Cloud,5.469347,183.56853203865106
30592,,40,43050,0,2015-08-12 23:30:33.185168,1,2015-08-12 23:30:33.238856,88,58.83.207.36,,10.163.22.65,Mobile Device,0.0,inf
10201,,3614,43013,41,2015-08-12 23:29:53.965671,1,2015-08-12 23:30:35.689127,3530,17.172.239.56,,10.161.237.136,Edge Cloud,46.723456,152.89964851915065
22061,,7804,43046,18,2015-08-12 23:30:36.489833,1,2015-08-12 23:30:54.752060,3214,17.110.224.200,,10.164.121.63,Edge Cloud,23.262227,473.64338762578495
