Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
10911,,3433,43053,0,2015-08-09 12:11:45.949596,1,2015-08-09 12:11:46.570685,691,59.151.72.173,,172.28.236.102,Edge Cloud,5.621089,733.6656651406872
10911,,358,43053,0,2015-08-09 12:11:46.450693,1,2015-08-09 12:11:46.870751,337,59.151.72.173,,172.28.236.102,Edge Cloud,5.420058,128.22741011258552
10911,,3463,43053,0,2015-08-09 12:11:47.080643,1,2015-08-09 12:11:47.810822,656,59.151.72.173,,172.28.236.102,Edge Cloud,5.730179,718.8257120763593
10911,,228,43053,0,2015-08-09 12:11:48.770856,1,2015-08-09 12:11:49.200832,337,59.151.72.173,,172.28.236.102,Mobile Device,0.0,inf
10911,,444,43053,0,2015-08-09 12:11:49.460735,1,2015-08-09 12:11:49.899710,392,59.151.72.173,,172.28.236.102,Edge Cloud,5.438975,153.70543163004058
10911,,3191,43053,824,2015-08-09 11:53:25.524591,1,2015-08-09 12:07:10.495333,5029,140.207.135.31,,172.28.236.102,Mobile Device,824.0,9.975728155339805
10911,,299,43053,0,2015-08-09 12:11:51.170987,1,2015-08-09 12:11:51.610846,337,59.151.72.173,,172.28.236.102,Mobile Device,0.0,inf
10911,,358,43053,0,2015-08-09 12:11:51.480992,1,2015-08-09 12:11:51.959829,337,59.151.72.173,,172.28.236.102,Edge Cloud,5.478837,126.85173879054989
48771,,0,43011,7,2015-08-09 12:11:56.061784,1,2015-08-09 12:12:03.163442,576,10.11.12.13,,172.27.58.150,Mobile Device,7.0,82.28571428571429
10911,,6769,43053,1,2015-08-09 12:11:54.229971,1,2015-08-09 12:11:56.109937,829,59.151.72.173,,172.28.236.102,Edge Cloud,6.879966,1104.3659227385717
10911,,578,43053,0,2015-08-09 12:11:58.061117,1,2015-08-09 12:11:58.330879,423,210.14.139.107,http://210.14.139.107/v4/horn.php?gameserverid=5361&index=-1,172.28.236.102,Edge Cloud,5.269762,189.95165246551932
10911,,1164,43053,0,2015-08-09 12:11:58.321059,1,2015-08-09 12:11:58.739974,426,59.151.72.173,,172.28.236.102,Edge Cloud,5.418915,293.4166710494628
9713,,0,2184,0,2015-08-09 12:12:15.002478,2,2015-08-09 12:12:15.840739,168,210.21.196.6,,172.21.80.167,Mobile Device,0.0,inf
