Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
25802,,0,43018,0,2015-08-16 23:28:15.769706,1,2015-08-16 23:28:15.769706,584,61.135.185.83,,10.160.32.240,Mobile Device,0.0,inf
25802,,6356,43018,3,2015-08-16 23:28:14.309601,1,2015-08-16 23:28:18.138407,1820,17.167.192.149,,10.160.32.240,Edge Cloud,8.828806,926.0595373825181
12041,,164,43043,6,2015-08-16 23:28:12.387590,1,2015-08-16 23:28:19.185626,353,174.140.163.172,,10.161.63.230,Mobile Device,6.0,86.16666666666667
25802,,0,43018,0,2015-08-16 23:28:21.290256,1,2015-08-16 23:28:21.290256,584,61.135.185.83,,10.160.32.240,Mobile Device,0.0,inf
14003,,567,43049,3718,2015-08-16 22:26:43.463895,1,2015-08-16 23:28:41.996805,793,64.233.189.188,,10.164.210.211,Mobile Device,3718.0,0.3657880580957504
46573,,2246,43027,15,2015-08-16 23:28:23.198834,1,2015-08-16 23:28:38.321518,828,17.110.228.206,,10.164.136.184,Edge Cloud,20.122684,152.762921685795
12041,,216,43043,6,2015-08-16 23:28:18.963776,1,2015-08-16 23:28:25.406491,353,104.143.14.22,,10.161.63.230,Mobile Device,6.0,94.83333333333333
10301,,0,43023,0,2015-08-16 23:28:25.485903,1,2015-08-16 23:28:25.485903,60,74.125.204.139,,10.164.178.93,Mobile Device,0.0,inf
10301,,0,43023,2,2015-08-16 23:28:25.495766,1,2015-08-16 23:28:28.005287,120,74.125.203.95,,10.164.178.93,Mobile Device,2.0,60.0
10301,,0,43023,11,2015-08-16 23:28:25.505783,1,2015-08-16 23:28:36.965617,180,74.125.23.138,,10.164.178.93,Mobile Device,11.0,16.363636363636363
10301,,342,43023,0,2015-08-16 23:28:25.556434,1,2015-08-16 23:28:25.685799,1294,111.206.25.141,,10.164.178.93,Mobile Device,0.0,inf
25802,,5205,43018,8,2015-08-16 23:28:17.469781,1,2015-08-16 23:28:25.729958,2487,17.167.192.149,,10.160.32.240,Edge Cloud,13.260177,580.0827545514663
10301,,0,43023,7,2015-08-16 23:28:31.025405,1,2015-08-16 23:28:38.065646,240,216.58.221.74,,10.164.178.93,Mobile Device,7.0,34.285714285714285
12041,,216,43043,6,2015-08-16 23:28:25.205205,1,2015-08-16 23:28:31.645524,353,174.140.163.172,,10.161.63.230,Mobile Device,6.0,94.83333333333333
46573,,0,43027,0,2015-08-16 23:28:32.364669,1,2015-08-16 23:28:32.364669,40,164.59.129.37,,10.164.136.184,Mobile Device,0.0,inf
14003,,0,43049,0,2015-08-16 23:28:33.228712,1,2015-08-16 23:28:33.228712,60,74.125.235.200,,10.164.210.211,Mobile Device,0.0,inf
25802,,324,43018,0,2015-08-16 23:28:34.647128,1,2015-08-16 23:28:37.370417,133,210.21.196.6,push.mobile.kugou.com,10.160.32.240,Edge Cloud,7.723288999999999,59.171681909093394
25802,IPhone-7550-fetch_message,466,43018,0,2015-08-16 23:28:34.787271,1,2015-08-16 23:28:35.627307,671,42.62.68.96,http://push.mobile.kugou.com/v1/pull?device=b23c73eefdd925c3f43a4faf9893b5460621b5f0&sign=f4b6ba1635f2942e7090dbf7fb5397e8&apikey=ios10&_t=1439738907,10.160.32.240,Mobile Device,0.0,inf
25802,GeoServices/702.71 CFNetwork/672.1.15 Darwin/14.0.0,13231,43018,2,2015-08-16 23:28:35.347240,1,2015-08-16 23:28:37.447400,906,119.167.231.21,http://tile.is.autonavi.com/resources-3.cn,10.160.32.240,Edge Cloud,7.10016,1991.081891112313
25802,,0,43018,0,2015-08-16 23:28:37.607893,1,2015-08-16 23:28:37.607893,40,61.135.185.83,,10.160.32.240,Mobile Device,0.0,inf
